288416442,6784800960,0.0003324353528431212
288416442,9069147600,0.001155064330510371
6784800960,288416443,0.001205464542745647
6784800960,8193711357,0.018051655112300828
9069147600,1452354596,0.0014675450053512182
288416443,288416444,0.001397388675709118
288416443,9069147599,0.0003644186058883147
288416444,1452379098,0.0023387888873605137
288416444,5832570079,0.0023580552867352635
9069147599,6784806586,0.00046401829508459984
9069147599,9069147601,0.0011603027505142072
1452379098,5573421437,0.0024045448415581623
1452379098,9069147598,0.0008431219618935507
5832570079,2879407830,0.005118064169163397
5832570079,1108422768,0.0015969290644557376
288416451,1452381150,0.0002593590368704266
288416451,1452381159,0.000275722182131168
1452381150,1452381151,6.186638327005672e-05
1452381150,288416451,4.5573806287146165e-05
1452381150,9100117632,0.004549149181451924
1452381159,1452381153,0.00018528511713150882
1452381159,1452354612,0.00010261015751828523
288416469,9100117641,0.0038623884504397224
288416469,3597705277,0.0004299748047907655
9100117641,9100117642,0.002051464369761717
9100117641,7823205757,0.0038008078461856387
3597705277,8193711352,0.00041358165725251993
3597705277,3597705276,0.00012946626585560718
288416470,3597703012,0.0020221578985363396
288416470,288416469,0.0037994578771048675
288416470,3597705276,0.000450169733034363
3597703012,288416470,3.904585237779611e-05
3597703012,2690137883,0.0086683152251982
3597705276,3597703008,0.00031932838901739915
3597705276,288416470,0.001801211055540635
3597705276,3597705277,0.00011319099580063851
288416472,4955283750,0.00028001477778577213
288416472,288416470,0.0044316464782401515
4955283750,4955283745,0.0007780932667321218
4955283750,288416472,4.410136287265339e-05
4955283750,4955283752,0.00010624682331096442
288416494,1450543212,0.004852765231420909
288416494,1895404416,0.008435192423671986
1450543212,9776946573,0.00749680286091293
1450543212,1830092535,0.010162800869039916
1895404416,4550854664,0.007381235382996053
1895404416,4955283748,0.0016786812159838831
288416501,7769513845,0.0008754012679408449
288416501,5453861861,0.00026727981375879016
288416501,9776946575,1.6096018647938482e-05
7769513845,9776946568,3.89920833753909e-05
7769513845,5248768898,0.0012117483416619434
5453861861,5453861868,0.00020918103703105941
5453861861,288416501,0.00035587387913204303
5453861861,5453861858,7.766379628476059e-05
9776946575,288416501,0.00037813720396490444
9776946575,9776946574,0.00040367211582429324
288416503,7214524622,0.00023396120278112631
288416503,4871286879,0.00014367936579394184
288416503,5453861850,0.00013217942687787998
7214524622,7214630786,0.0003431001715785059
7214524622,5453853354,0.00024275347369910765
7214524622,288416503,9.077500395446859e-05
4871286879,5453861848,0.00016792182130991
4871286879,7214631194,0.00024134376208206503
4871286879,5453861850,0.00020935123535585686
5453861850,4871286879,0.0002299936396692084
5453861850,5453861849,9.647150816689446e-05
5453861850,5453861844,0.00042168831976875426
5453861850,288416503,6.683611440875513e-05
288416506,7214630786,0.00022872842200582764
288416506,288416503,0.0003523267545730344
7214630786,9776946580,9.943242695628262e-05
7214630786,288416506,2.6576429496956376e-05
7214630786,7214524618,0.0004919003223824383
288416507,9776946598,0.0007457768026552761
288416507,7214524618,0.0008345345332406881
288416507,9776946591,3.055428477603471e-05
9776946598,288416507,0.0008807381817225954
9776946598,4871251420,0.0008135651000894396
9776946598,9776946591,0.0005242780947557825
7214524618,9776946588,0.00019161362202519747
7214524618,288416507,0.0006979243808229903
7214524618,9776946581,0.0006809437359697944
9776946591,9776946597,0.0002773572510242584
9776946591,9776946597,0.0002773572510242584
288416508,4871251797,0.0008084270289726546
288416508,7214631179,0.0006560539780118306
288416508,7214524627,0.0006918868573235798
4871251797,4871251792,0.00043664830749821004
4871251797,2572147279,0.0004388441946478647
4871251797,288416508,0.00015481033311141428
7214631179,4871251735,0.0004746044849766448
7214631179,9176043105,0.0004794993412324459
7214524627,2572147278,0.0008393682051908122
7214524627,9776946612,0.00021036536188668423
288416512,7214524653,0.0008319272920245537
288416512,9215307620,0.00014054310328997217
7214524653,9215307671,0.0005335313776397973
7214524653,7214630839,0.0008264465388664831
9215307620,9215307633,3.598272411815578e-05
9215307620,288416512,0.0008539250754355088
9215307620,9215307610,0.0007311286652843811
9215307620,9215307623,0.00028688974878643517
288416515,9215307622,0.00013870163324588932
288416515,9183259854,3.816500585879639e-05
9215307622,288416512,0.0001186631973623161
9215307622,9215307623,0.00010528201962035958
9183259854,5248768829,0.002902580750674048
9183259854,9091523187,0.014772503764082762
9183259854,288416515,4.478941142576774e-05
9183259854,9183259865,6.966653641498298e-05
288416543,7214630859,0.013510318934258301
288416543,5454111646,0.005820456364625122
288416543,9091523261,0.00042649601678476754
7214630859,9183259865,0.013683804580585952
7214630859,7214631084,0.00040419872658565116
5454111646,5454111660,0.002316695312286185
5454111646,9146434836,0.005193715053057722
5454111646,288416543,0.012931247291100295
9091523261,9091523180,0.0003343652138063197
9091523261,9091523210,8.536539993804065e-05
9091523261,9091523269,8.536539993804065e-05
9091523261,288416543,0.0005286278023869832
438314919,6555207890,0.05959995651943409
6555207890,6555207904,0.04610190581800618
6555207890,6555236486,0.01349793282394461
438315375,6067433156,0.009973831556117533
438315375,4550914614,0.0007023473039489273
6067433156,5402477791,0.0007656322288317656
6067433156,5402477807,0.010115607342660904
4550914614,438315375,0.0010349330766677007
4550914614,4550914487,0.014742732350234157
4550914614,5402478148,0.002447382605217302
438315435,438315375,0.00964136366088199
438315435,9392021318,0.0013124819605552257
9392021318,5402477799,0.0011942797050307611
9392021318,5402477800,8.428046232898186e-05
9392021318,438315435,0.0018290433493878273
438315517,4550914099,1.4288659932319098e-05
438315517,4871025434,0.005338824614125235
438315517,2923198525,0.0022562319451581297
4550914099,438315517,0.0037926703704026393
4550914099,438315527,0.007128745902697536
4871025434,2923198559,0.006395424233177885
4871025434,4868864627,0.001374816351124319
2923198525,2923198531,0.00017347052579941074
2923198525,2923198530,0.002010154135259707
2923198525,438315517,0.0009733584008859838
438315527,4550914468,0.00519652338344277
438315527,9277367989,0.0021974214186695597
4550914468,438315536,0.0012984362861480625
4550914468,5402477888,0.003889619869051091
4550914468,5402477891,0.00090224054962749
9277367989,5402477891,0.0011352234859547672
9277367989,438315527,0.0002653167768978165
9277367989,9277367970,0.001271588350934835
438315536,2923198531,4.425192581577062e-06
438315536,4550914468,3.668681921142706e-05
438315536,438315517,0.0028434343254116817
2923198531,2923198525,6.973680775711205e-05
2923198531,438315536,8.111189058499441e-05
2923198531,2923198534,8.962152927135615e-05
438315597,4550914555,0.0007733546993945617
438315597,6056158399,0.0006281863827931391
438315597,9694001874,0.0001053676384917856
4550914555,438315597,0.0003066052321981172
4550914555,6056158467,0.0005567583117870316
4550914555,1992576035,0.004100814679492064
6056158399,5133405732,8.957632990734597e-05
6056158399,5133405731,0.0011128988967657905
6056158399,4550914460,0.0004740499944470071
9694001874,5133405742,2.3383859986409216e-05
9694001874,9694001875,1.999205127358432e-05
9694001874,438315597,0.00031007615766100107
438315714,8258914090,0.02343280908045749
438315714,6038832465,9.414898221589018e-06
438315714,6038832425,0.01664053083094623
8258914090,4220425978,0.011716345601487096
8258914090,4220425978,0.011716345601487096
6038832425,6038832493,0.016686398096468425
439751770,9921713725,0.0013758658762445747
439751770,9921713729,5.618481581105867e-05
9921713725,9921713726,3.351443278389687e-05
9921713725,2329094595,0.0013422335659773676
9921713729,2956775865,0.0003135118944033543
439751999,9921713727,0.001307068801010393
439751999,6140535460,0.00015459291588799248
9921713727,9921713728,0.0008539850355899235
9921713727,4963999570,0.00045296588793691475
6140535460,7747139143,0.000274189777112795
439752000,439751999,0.0014617795943817349
441087931,7804260671,8.538013462345327e-05
441176900,5561505777,9.37124295577837e-05
441176900,8150291061,0.001423852795915244
441176900,8150291057,0.004625667615918341
5561505777,441176900,0.0015786136883554336
5561505777,4089092494,0.01089511027574805
8150291061,441176900,7.433872538355847e-05
8150291061,5893614689,0.001339308854688955
8150291061,8150291057,0.00151405994838595
8150291057,4220425774,0.00612978303876218
8150291057,8150291061,9.826648058809972e-06
441176937,5482982912,6.474165551925693e-05
441176937,3541376413,0.0007613748866787545
441176937,6252988208,0.0012316735534687792
5482982912,441176937,0.0010601969794328985
5482982912,4053147592,0.0017930018444429847
3541376413,441176937,5.8640573429928705e-05
3541376413,3541376451,0.0003477564376166716
3541376413,8474610018,0.0002498216904315795
3541376413,3541376426,0.0008672944386093173
6252988208,8474352771,8.753815252050958e-05
6252988208,3541376421,0.0011442078464848817
441176946,7814455103,0.00025570573065068737
